name,Total_Orders,Revenue,Avg_Order_Value,Avg_Rating
Kamat Lokaruchi,1,1742,1742.0,1.9
Kamalia Foodies,1,2900,2900.0,3.0
Kamal Dhaba,1,0,1438.0,3.0
Kamadhenu Coffee Bar,1,0,728.0,2.0
Kalyani Veg,1,0,654.0,4.3
Kapil Cafe,1,1449,1449.0,1.2
Biryani Express,1,0,2498.0,2.5
Biryani Darbar,1,0,740.0,2.1
Biryani Centre,1,0,2613.0,3.4
Biryani By Kilo,1,846,423.0,1.1
Biryani Badshah,1,0,2866.0,2.9
Biryani & Kabab Mall,1,2704,2704.0,4.6
Biryaneez,1,0,2287.0,2.4
Birsa Munda Food Plaza,1,0,1451.0,4.2
Birmies,1,0,2026.0,1.7
Biriyani Hut,1,2677,2677.0,1.3
Bindra Dhaba,1,0,322.0,3.2
Bindass Bol,1,0,880.0,1.6
Billu Di Hatti,1,0,1329.0,1.2
Kantilal Damodar Mithaiwala,1,0,1065.0,3.3
Kansar Gujarati Thali,1,0,2882.0,1.3
Karnawat Bhojan Prasadi Chat Chaupati Restaurant,1,0,686.0,1.0
Karnawat,1,953,953.0,1.7
Karnavati Dabeli And Vadapav,1,0,1925.0,2.4
Karnavati Dabeli,1,1802,901.0,3.3
Karnail Restaurant,1,0,779.0,2.4
Karma's Kitchen,1,2873,2873.0,3.2
Karma Rooftop Lounge,1,0,244.0,4.1
Karims,1,0,2780.0,4.3
Karim's Restaurant,1,0,709.0,3.8
Kari Kanji,1,2060,2060.0,2.8
Kareli Amul Ice Cream,1,2496,2496.0,1.7
Karan Fast Food,1,0,1413.0,4.7
Karagar Cafe & Lounge,1,0,1643.0,4.3
Kapole Nasta House,1,832,832.0,1.1
Kapil Pan Center,1,0,465.0,3.2
Kapil Dev's Eleven,1,2019,2019.0,3.2
Katta Merta Restaurant,1,0,2861.0,2.7
Katiyar Fast Food & Restaurant,1,361,361.0,2.5
Kathmandu Momo's,1,0,376.0,2.9
Kathleen,1,0,2647.0,2.6
Kathiyawadi Jalsa,1,2121,2121.0,3.8
Kathi Nation,1,0,930.0,1.7
Kathi King Roll,1,2888,1444.0,1.1
Kasivinayaga Mess,1,0,1565.0,2.5
Kashoudhan Eggetarian,1,0,789.0,3.6
Kasha Multi Cuisine Restaurant,1,0,528.0,4.9
Kartik's Mithai Shoppe,1,1675,1675.0,4.2
Kartik Swami Biryani Centre,1,0,550.0,2.3
Karthikeyan Mess,1,0,2848.0,3.3
Karthikeya Restaurant,1,0,1078.0,1.2
"Karni - Sweets, Bakery & Fast Food",1,0,1930.0,3.5
Karnawat Pan Bhojan,1,0,2032.0,3.3
Kebab-e-que,1,2902,2902.0,1.3
Kebab-e-Que - The Astor Hotel,1,0,368.0,3.4
Kebab Junction,1,4168,2084.0,2.5
Kazé,1,2874,2874.0,4.2
Kayshap Freezer & Baker's,1,0,2089.0,1.6
Kays Lovely Sweets,1,0,1030.0,4.3
Kays Chocolates,1,768,768.0,4.5
Kaynight Cafe,1,0,346.0,1.8
Kayees Biryani,1,1338,1338.0,4.9
Kayaloram Restaurant,1,0,1504.0,1.6
Kawaii,1,2978,2978.0,4.8
Kavya Sweets And Bakery,1,2688,2688.0,1.6
Kavignar Kannadhasan Mess,1,0,1311.0,2.4
Kaveri,1,0,681.0,1.8
Kavanah,1,0,395.0,1.9
Kava Grill And Lounge - Fairfield By Marriott,1,2177,2177.0,3.4
Bikkgane Biryani,1,2149,2149.0,3.0
Bike & Barrel - The Residency Towers,1,1733,1733.0,2.5
Bikano Cafe,1,0,2323.0,2.6
Bikaneri Rasgulla Bhandar,1,0,2955.0,4.2
Bikaner's Sev Bhandar,1,0,1717.0,3.0
Bikaner's,1,0,1563.0,2.3
Bikaner Sweets And Namkeen,1,1318,1318.0,1.7
Bikaner Sweets,1,0,1901.0,4.6
Bikaner Sev Bhandar,1,2881,2881.0,3.0
Bikaner Namkeen Bhandaar And Confectioner,1,902,902.0,2.1
Bikaner Mishthan Bhandar,1,0,2610.0,1.9
Bikaji Bikaner Sweets & Namkeen,1,694,694.0,2.3
Bikaji,1,1803,1803.0,3.1
Bihari Samosa Centre,1,0,1121.0,4.5
Kebabs & Curries Company,1,0,791.0,4.4
Kebabs & Biryanis,1,552,552.0,1.9
Khaas Bagh,1,1507,1507.0,4.2
Keys Cafe - Keys Select Hotel,1,0,1266.0,2.1
Kewal Vaishno Dhaba,1,0,793.0,1.6
Ketofy,1,1198,1198.0,2.9
Keshav Restaurant,1,0,791.0,2.3
Keshav Reddy Sweets,1,0,269.0,1.8
Kesar Da Dhabha,1,0,1036.0,2.6
Kerela Cafe,1,0,1197.0,4.6
Kerala Narial Pani,1,0,796.0,1.4
Kenny Rogers Roasters,1,0,2278.0,4.9
Kenera Coffee House,1,583,583.0,2.8
Kelvin 77,1,0,2523.0,3.3
Kekiz The Cake Shop,1,0,354.0,1.8
Keiba,1,1932,1932.0,3.2
Kedia's Fun Food,1,0,2510.0,1.5
Kebabs And Curries Company,1,4172,2086.0,1.4
Khoja Mukhi,1,0,1885.0,2.8
Khau Galli,1,220,220.0,3.9
Khau Gali,1,0,1529.0,1.6
Khatri Sweet Home,1,0,1257.0,2.1
Khatri Bandhu Pot Ice Cream,1,0,1781.0,2.6
Khatana Dairy & Sweets,1,2832,2832.0,4.7
Khar Social,1,9908,2477.0,3.8
Khansama Non-Veg,1,0,638.0,4.5
Khanna Tandoori Junction,1,0,2387.0,1.0
Khandelwal Pavitra Bhojnalaya,1,0,1429.0,2.2
Khana Shyam,1,0,2569.0,4.7
Khana Khajana,1,273,273.0,1.4
Khan Uncle's Biryani House,1,0,2464.0,2.0
Khamma Ghani,1,0,1780.0,3.0
Khamang Food Truck,1,1569,1569.0,2.7
Khamang ChopatiYASHIKA Chinese,1,1932,1932.0,3.0
Kiranshree Sweets,1,0,1464.0,3.1
Kiran Confectionery & Cakes,1,2402,2402.0,4.3
Kingsway Restaurant,1,0,1658.0,2.2
Kings of Shawarma,1,0,2072.0,3.0
Kingdom Fast Food,1,0,1109.0,3.4
King's Kulfi,1,0,2823.0,3.5
King Cuisine Car,1,0,1352.0,1.3
Kigelia Court - Royal Heritage Haveli,1,299,299.0,3.3
Ki & Ka Cafe & Lounge,1,0,2399.0,4.4
Khyber Cafeteria,1,0,281.0,3.0
Khushi Snacks Store,1,2580,2580.0,3.8
Khushi Food Parcel Point,1,2869,2869.0,1.2
Khushi Fast Food Centre,1,0,1851.0,1.7
Khushi Fast Food,1,210,210.0,4.7
Khushi Dhabha,1,2106,2106.0,2.4
Khullar's,1,0,222.0,1.6
Kishorbhai Ragdawala,1,0,1105.0,1.2
Bihari Dhaba,1,0,900.0,2.1
Bighdey Nawab,1,0,819.0,2.3
Big Wong XL,1,1716,858.0,1.5
Big Wong,1,1499,1499.0,2.7
Big Shot Bar - Country Inn & Suites by Radisson,1,0,1868.0,2.5
Big Fat Momo,1,2562,1281.0,2.0
Big Chef By Khana Khazana,1,375,375.0,2.9
Big Boss Restaurant,1,0,2324.0,4.1
Big Bollywood Adda,1,0,2174.0,4.7
Big Bite,1,0,711.0,2.5
Big Ben Bar,1,1611,1611.0,1.2
Big Bang Grill,1,0,1021.0,1.8
Bhushan Bar & Restaurant,1,1942,1942.0,3.3
Bhupal Sweets,1,0,2340.0,3.7
Kisan Panipuri & Bhelpuri Wala,1,0,861.0,2.3
Kolhapur chicken 65,1,0,2890.0,3.4
Koko Scoop,1,2755,2755.0,3.3
Kokarako Biryani & Fast Food,1,2689,2689.0,3.6
Kohinoor Plaza,1,0,2777.0,4.9
Koffee King,1,0,2192.0,1.8
Kodial Veg Restaurant,1,1727,1727.0,3.7
Knotty Yard,1,0,2032.0,1.8
Knotty Spirits,1,0,2914.0,3.1
Knight Rider Junction,1,0,1814.0,2.6
Knife & Fork,1,326,326.0,4.2
Kks Biryani Cafe,1,0,1633.0,4.7
Kitchens@JP Nagar,1,0,1262.0,4.7
Kitchen on Wheels,1,564,564.0,4.0
Kitchen King,1,0,1037.0,4.5
Kitchen Age,1,1648,1648.0,2.8
Kismat Kathiyawadi,1,0,1325.0,4.2
Kota Kachori - Falahaar,1,0,793.0,1.8
Kota Kachori,1,0,825.0,2.9
Kota Fresh Chicken,1,0,1708.0,3.9
Kosmic Sea Lounge,1,0,623.0,5.0
Kosmic Lounge,1,1063,1063.0,3.2
Koshy's,1,212,212.0,4.5
Kornz,1,2379,2379.0,1.3
Kona Dukan - Stock Exchange Tea Stall,1,815,815.0,1.9
Kona - Nirvana Hotel Banquets Club,1,0,987.0,3.4
Kolkata Sweets,1,1037,1037.0,3.7
Kolkata Royal Biryani House,1,2432,2432.0,4.6
Kolkata Kaati Rolls,1,1255,1255.0,2.0
Kolkata Fried Chicken,1,0,447.0,2.4
Kolkata Famous Kati Rolls,1,0,590.0,1.6
Kolkata Biryani House,1,0,2796.0,5.0
Kolkata Alishaan Biryani,1,1916,1916.0,2.6
Krishna Chat Shop,1,0,2897.0,1.4
Krishna Bhojanalay,1,0,727.0,2.6
Krishna Bhog,1,0,2128.0,1.4
Krishna Arora Shahi Namkeen,1,1572,1572.0,1.9
Krishana Bhojnalaya,1,0,2795.0,1.6
Kream's,1,276,276.0,1.8
Krazzy for Waffle,1,2336,1168.0,1.4
Krazzy For Waffle,1,0,2212.0,4.7
Krazzy Folds,1,0,2560.0,4.4
Krazy For Chocolates,1,0,151.0,3.4
Koyla Meat Bones Veg Restaurant,1,0,296.0,3.2
Koyla Dum Biryanis & Kebabs,1,0,821.0,3.2
Koyla,1,0,2093.0,4.2
Kouzina Mining Co.,1,266,266.0,4.6
Kouzina,1,688,688.0,2.9
Kottavathil,1,0,307.0,4.7
Krishna Sweets And Bakers,1,0,2825.0,1.4
Krishna Sweets,1,0,1205.0,4.8
Krishna Sweet Shop,1,0,1620.0,4.1
Krishna Parotha House,1,0,731.0,1.4
Krishna Palace,1,2451,2451.0,3.6
Krishna Mishthan,1,0,985.0,1.7
Krishna Kripa Seafood Restaurant,1,0,2257.0,3.5
Krishna Juice And Ice Cream,1,0,2949.0,3.7
Krishna Ice Cream Parlour,1,0,2734.0,3.8
Krishna Hotel,1,0,1449.0,4.2
Krishna Ghee Sweets & Home Foods,1,0,2613.0,3.1
Krishna Food Point,1,0,2624.0,2.8
Krishna Food Cottage,1,0,1887.0,1.5
Krishna Family Restaurant,1,0,2573.0,3.5
Krishna Dining,1,2350,2350.0,1.8
Krishna Dal Bati Restro,1,790,790.0,3.7
Kulchas & More,1,0,1469.0,1.6
Kulcha.com,1,0,1541.0,4.3
Kukku Da Dhaba,1,0,1870.0,2.0
Kudrati Kahumbo,1,0,637.0,1.4
Kudla Veg Restaurant,1,0,1552.0,2.7
Kuch Bhi - Siri 18,1,0,2921.0,3.6
Kubir fast Food,1,0,2996.0,4.4
Krystal Foodz,1,0,2331.0,4.3
Krushnai Kshudha Shanti - Poli Bhaji Kendra,1,0,2254.0,1.1
Kronks - Lounge Bar,1,0,569.0,1.4
Kroffee,1,0,1326.0,1.5
Kriyates,1,0,2167.0,3.0
Krishna's Flavour's,1,2846,2846.0,1.2
Krishna Vaishnav Bhoj,1,0,222.0,1.9
Krishna Tea Bhojanalay,1,2300,1150.0,1.9
Krishna Sweets House,1,2132,2132.0,2.3
Bhukhaa,1,0,2376.0,4.3
Bhoomi - Le Meridien,1,0,2366.0,2.1
Bhookkad,1,1901,1901.0,1.3
Bholey Da Dhaba,1,1340,1340.0,4.9
Bholenath Mess,1,2676,2676.0,4.7
Bhole Chature,1,0,1638.0,4.6
Bhole Chat Center,1,2926,2926.0,1.7
Bhola Maharaj,1,0,615.0,3.1
Bhola Bakery,1,0,1095.0,4.4
Bhojohori Manna,1,0,1269.0,1.2
Bhoj Restaurant,1,0,1793.0,1.9
Bhiravnath Bojanalaya,1,0,422.0,1.4
Bhikharam Chandmal,1,0,1576.0,3.5
Bherunath,1,0,2600.0,4.2
Kulfi Depot,1,0,1130.0,4.7
Kulffi,1,0,2560.0,3.2
Kunwarpal Veg Vaishno Dhaba,1,875,875.0,2.1
Kunju's JamRolls,1,2106,2106.0,2.5
Kunj Paneer Kendra The Cake Palace,1,0,2402.0,4.3
Kundanam,1,0,2360.0,1.6
Kundan Namkeen Center,1,659,659.0,1.3
Kundan Da Dhaba,1,0,2631.0,2.5
Kunchi Sweets,1,0,279.0,2.3
Kumbakkarai,1,0,2869.0,4.6
Kumar Sweets and Restaurant,1,0,827.0,2.6
Kumar Sweets,1,0,2878.0,3.0
Kumar Sweet Shop,1,0,1311.0,1.9
Kumar Restaurant,1,0,1473.0,4.5
Kumar Cholay Bhature,1,0,1417.0,2.9
Kumar Bhelpuri & Fast Food Corner,1,3736,1868.0,4.2
Kulfi Heeralal -Tundla Wale,1,0,1261.0,2.4
Bhukkhad,1,171,171.0,2.5
L R Sweet and Farshan,1,0,1419.0,4.7
Kylin Experience,1,0,1710.0,3.0
Kwik Bite Centre,1,2576,2576.0,4.3
Kwality Wall's Humty Dumty,1,590,590.0,3.9
Kwality Wall's Happiness Station,1,0,1705.0,2.1
Kwality Restaurant,1,0,1724.0,3.2
Kwality Juice Bar,1,0,1007.0,1.0
Kwality Cakes N Bakes,1,0,1814.0,2.2
Kutchi Fastfood Shop,1,0,2096.0,1.2
Kushwaha Ji Foods,1,487,487.0,1.9
Kushwah Lassi Corner,1,0,2151.0,2.8
Kurtoskalacs,1,0,637.0,4.7
KurryWheels,1,2245,2245.0,2.4
Kurry Patta,1,2153,2153.0,3.3
Kurry Klub,1,0,1700.0,1.9
Kural Family Fine Dine,1,0,426.0,1.3
Bhaya Ka Vaishno Dhaba,1,0,2670.0,4.1
Bhawani Sweets,1,235,235.0,2.3
Bhawani Foods,1,0,506.0,2.0
Bhawani Chat Pakodi Center,1,604,604.0,4.8
Bhavya Tiffins & Meals,1,2788,2788.0,1.0
Bhavani Jambu,1,237,237.0,1.2
Bhau Omlet Center,1,0,2450.0,3.7
Bhatia Sons Bengali Sweets Palace,1,0,2367.0,3.1
Bhatia Egg Shop,1,0,845.0,2.0
Bhartiya Jalpan,1,0,2438.0,3.2
Bhartiya Chappan Bhog,1,0,2877.0,2.4
Bharkha Devi Ice Cream,1,2220,2220.0,2.0
Bharkadevi Juice Center,1,0,2916.0,2.5
LIT Gastro Pub,1,0,675.0,3.9
LIG Maggi & Pasta,1,0,459.0,3.8
LDH The Old City,1,448,448.0,3.9
La Uppu,1,1908,1908.0,2.4
La Pizza Treno,1,0,1190.0,1.5
La Patron Cafe,1,0,697.0,4.4
La Patisserie and Deli - Taj Bengal,1,2597,2597.0,4.8
La Patisserie 20,1,2801,2801.0,2.4
La Naturelle,1,0,993.0,2.4
La Mensa Ethnic Italian,1,0,213.0,4.1
La Italia,1,0,845.0,1.3
La Gustosa,1,920,920.0,2.0
La Festo's Brawnie & Waffles,1,0,2476.0,1.1
La China Grill,1,2880,1440.0,1.5
La Bouchee d'Or,1,0,823.0,3.1
LSD - Love Sugar & Dough,1,0,2955.0,3.0
LOKL,1,1818,1818.0,2.4
LIV at the Deck - The Landmark Hotel,1,0,483.0,2.6
Bhelpur,1,0,2508.0,4.1
Lakshmi Mess,1,0,1669.0,2.2
Lakhi Egg Roll,1,0,2980.0,4.7
Lake View Restaurant and Cafe,1,0,2613.0,2.4
Lake View,1,0,2176.0,3.2
Lake Shore Restaurant,1,0,979.0,3.6
Lajeez,1,0,2941.0,1.2
Lajawab Dum Biryani,1,2550,1275.0,3.6
Lajawab Biriyani,1,0,2701.0,4.9
Lahore Chowk,1,0,1954.0,2.7
Lagi Lagan Restaurant,1,0,987.0,4.0
Ladpur Restaurant,1,254,254.0,4.2
Laddoos,1,0,195.0,2.8
Laddoo Gopal Sweets,1,0,729.0,4.4
Labbu Shah Kulcha King,1,2251,2251.0,2.3
Laat Saab,1,460,460.0,4.5
La Vita - Urban Chowk,1,0,2952.0,4.9
Lassi N Bites,1,0,897.0,1.0
Lassi King,1,0,2483.0,2.5
Lassi Junction,1,0,2692.0,4.2
Lassi Factory,1,0,869.0,1.5
Lassi Club,1,2007,2007.0,4.9
Larokar Rasoi,1,0,728.0,4.2
Largo Pizzeria,1,797,797.0,1.5
Lalla Biryani,1,0,1040.0,3.6
Lalaji's,1,0,1553.0,1.9
Lalabhai Dabeli,1,0,1510.0,1.5
Lala Hotel,1,0,1189.0,4.9
Lala Chat Corner,1,0,1638.0,1.1
Lal Balti Ki Kachori,1,0,924.0,4.8
Lakshmis Krishna Food Court ,1,1488,1488.0,2.8
Lakshmi's Chappathi Corner,1,0,2491.0,2.0
Lakshmi Refreshment,1,0,1204.0,1.4
Laziz Food Point,1,0,2299.0,2.7
Laziz Family Restaurant,1,0,1978.0,4.3
Lazeez Chick-n-Serve,1,0,862.0,1.4
Layalee,1,0,185.0,2.8
Laxmi Sweets Bhandar,1,0,1422.0,4.4
Laxmi Shudh Shakahari Bhonanlaya,1,1006,1006.0,3.3
Laxmi Sandwich & Pizza Centre,1,3678,1839.0,1.3
Laxmi Hotel,1,0,1884.0,3.3
Laxmi Ganthiya Rath,1,0,964.0,2.3
Laxmi Food Inn,1,194,194.0,3.2
Laxmi Bikaner Mithai Wala,1,310,155.0,4.5
Laxman ki Bandi,1,0,2565.0,3.7
Lavaash By Saby,1,0,218.0,1.8
Latitude - Vivanta Coimbatore,1,0,2854.0,4.8
Latika's Thalia,1,0,1113.0,1.4
Late Night Food,1,0,895.0,1.3
Bharat Ji Ladoo Waale,1,2571,2571.0,1.1
Bharat Foods,1,0,1903.0,3.5
Bharat Coffee House,1,0,2180.0,4.5
Bharat Bhojnalaya,1,885,885.0,2.2
Bhanu Hero' Bakers,1,2506,2506.0,3.9
Bhairavnath Chula Dosa,1,0,2991.0,3.2
Bhagyashree Restaurant,1,0,1264.0,2.2
Bhagwati Pav Bhaji,1,1592,796.0,1.7
Bhagwati Dhaba,1,0,1992.0,3.3
Bhagwant Vaishno Dhaba,1,877,877.0,3.1
Bhagatji Sweets,1,0,2450.0,2.5
Bhadur kulcha corner,1,0,1404.0,1.5
Le Bustaurant - Double Decker Cafe,1,0,2011.0,4.5
Le Bougainvillea - Hotel Clarks Avadh,1,0,2027.0,4.1
Lazzate Nayab,1,0,2439.0,2.5
Lazy Suzy,1,0,2186.0,2.6
Lemon Grass Fine Dine & Lounge Bar,1,0,859.0,1.9
Lemon Chilli,1,0,1374.0,5.0
Lekh Raj fast food,1,908,908.0,4.9
Leisure - Sky Lounge,1,0,186.0,3.9
Leiden,1,0,1457.0,3.1
Legends Of Punjab - By Pepperazi,1,0,692.0,1.3
Legends Barbequeas,1,0,859.0,4.2
Lean On - The Fit Food Hub,1,0,531.0,5.0
Le Rock,1,551,551.0,3.4
Le Petit Amour Patisserie & Bistro,1,1758,879.0,2.7
Le Pain Quotidien,1,920,920.0,1.6
Le Paan,1,0,2305.0,1.1
Le Gaufres,1,2020,2020.0,2.4
Le Cafe - Novotel Hyderabad Convention Centre,1,2255,2255.0,4.5
Bharath Bakers and snacks,1,986,986.0,4.2
Bharat Restaurant,1,1366,1366.0,4.5
Limbu Soda,1,0,1842.0,3.5
Limbu,1,5490,2745.0,4.2
Lil' Heaven Cafe,1,0,2639.0,1.7
Lijjat Khaman,1,0,1604.0,4.2
Light House Cafe,1,0,2048.0,3.2
Life Bakery,1,0,388.0,4.3
Lick N Bite Bakers,1,455,455.0,2.8
Lexxus,1,0,1341.0,1.2
Levels Cafe,1,1452,1452.0,4.2
Let's Refresh,1,0,819.0,4.3
Let's Meet Cafe,1,1690,1690.0,2.6
Let's Eat,1,2247,2247.0,3.8
Leo's Boulangerie,1,0,1073.0,4.3
Leo 89,1,0,2631.0,3.9
Lemon Plaza,1,1885,1885.0,1.1
Lemon Leaf,1,0,989.0,1.9
Live Tawa Icecream,1,0,2500.0,4.2
Live Tawa Ice Cream,1,2638,2638.0,1.7
Little West Pizza,1,730,730.0,3.0
Little Monk,1,0,1195.0,4.9
Little Italiano,1,2796,2796.0,2.5
Little Indian,1,1019,1019.0,4.3
Little Hut,1,0,2998.0,3.7
Little Heart's Cafe,1,0,1873.0,1.3
Little China,1,0,2971.0,1.8
Littil Chinese & Roll,1,0,2518.0,3.4
Liquido,1,944,944.0,4.2
Liquid Lounge,1,0,190.0,3.8
Liquid,1,1073,1073.0,3.9
Lion Restaurant,1,0,552.0,2.4
Linkbite,1,0,448.0,4.9
Linda,1,0,2441.0,3.5
Beto's,1,0,1238.0,2.7
Best Brews - Four Points By Sheraton,1,0,2902.0,2.6
Best Bakers,1,0,1319.0,1.4
Berry 'n' Blossom,1,1024,512.0,1.6
Bento The Snackchat,1,0,469.0,4.1
Bengali Sweets Carnival,1,899,899.0,2.7
Bengali Sweets,1,0,947.0,3.4
Bengali Sweet Shop,1,2673,2673.0,3.4
Bengali Sweet House,1,1021,1021.0,2.7
Bengali Amritsari Naan (Kulcha),1,0,2180.0,4.3
Locale,1,0,1216.0,3.9
Local Gastro Bar,1,0,2633.0,3.1
Lobos Multi Cuisine Restaurant And Bar,1,0,460.0,3.4
Lobby Lounge - The Leela Palace,1,0,517.0,4.4
Lobby Cafe - Radha Regent,1,0,377.0,3.2
Lloyd's Tea House,1,0,1025.0,3.8
Lounge 18,1,0,2425.0,1.4
Lotus Hut,1,2133,2133.0,4.1
Lotus - The Multi Cuisine Restaurant,1,806,806.0,4.7
Lord's Cafe,1,1852,1852.0,3.2
London Street,1,0,1633.0,3.3
London Pizza & Shakes,1,1818,1818.0,4.1
London Muffin,1,0,1624.0,3.2
London Live Restaurant,1,0,992.0,1.4
London Cafe,1,1736,1736.0,1.7
Lonavala Gate - Sagar Dhaba,1,0,1169.0,1.8
Lokmanya's Dhaba Cafe & Shakes,1,6592,1648.0,3.5
Lokal Cafe & Bistro,1,0,2044.0,4.9
Lohon Restaurant,1,2983,2983.0,2.9
Loco Loca,1,0,1124.0,4.5
Bhadauria Restaurant & Sweets,1,0,1045.0,2.6
Beyond Coffee,1,1318,1318.0,2.8
Luqmah Point,1,0,439.0,4.5
Lucky Vegetarian Dhaba,1,0,2922.0,2.5
Lucky Vaishno Dhaba,1,2278,2278.0,2.8
Lucky Snacks & Champs Point,1,2706,2706.0,2.0
Lucky Natural Juice Centre,1,1784,892.0,1.3
Lucky Mango Milk Shake,1,0,294.0,1.9
Lucknowi,1,0,2425.0,4.9
Lucknow Veg Food,1,0,436.0,2.7
Lucknow Nawab Biryani Corner & Fast Food ,1,0,1767.0,3.8
Lucknow Biryani Family Restaurant,1,0,439.0,4.2
Lower Deck,1,0,293.0,2.7
Lovely Bake Studio,1,296,296.0,5.0
Loveleena Juice,1,0,2743.0,2.1
Love Sugar & Dough,1,0,1736.0,2.0
Love Cafetaria Cold Express,1,0,399.0,2.5
Lov momoz,1,2029,2029.0,1.9
MIY Bistro - Make It Yourself,1,0,2842.0,2.0
MHZ Gaming  Cafe,1,0,1412.0,3.0
MH20,1,3516,1758.0,3.6
MH TANDOORI CHAI,1,1985,1985.0,3.3
MAGIC ICE CREAM BY SWEET MAGIC,1,959,959.0,3.4
M2 Food Court Car Khana,1,3000,1500.0,2.8
M.S Fast Food and Sweets,1,638,638.0,1.4
M.R.Dhaba Family Restaurant,1,0,303.0,3.5
M.M.A. Kabab's & Biriyani Center,1,0,2165.0,2.1
M.M. Sweets,1,448,448.0,2.7
M. G. Fast Food,1,2491,2491.0,3.0
M-Terrasse,1,0,226.0,4.3
M's Oven Fresh,1,0,2355.0,4.2
M Cafe - Bengaluru Marriott Hotel Whitefield,1,0,449.0,4.4
Lush Eggless Cookies N Cakes,1,0,2353.0,3.8
Luscious - St. Mark's Hotel,1,0,1738.0,3.5
Bene - Sheraton Grand Bangalore Hotel at Brigade Gateway,1,0,1769.0,4.0
Benaras Burger Corner,1,0,1071.0,4.0
Bemisaal Restaurant,1,859,859.0,2.4
Bemisaal Biryani,1,0,764.0,1.9
Beluga - The Lalit Mumbai,1,0,1799.0,4.3
Belly Treat Food Truck,1,0,1170.0,4.8
Bell Jumbo Restaurant,1,0,282.0,3.4
Bell Food Court,1,2206,2206.0,4.2
Belgians Waffle,1,0,1189.0,3.8
Belgian Waffle Factory,1,0,231.0,4.7
Belfrance Bakers & Chocolatiers,1,0,2431.0,1.5
Being Foodie Express Kitchen,1,0,516.0,4.7
Beijing Bites,1,0,1246.0,3.7
MN Paratha Plaza,1,213,213.0,1.2
MMU's Thali,1,0,2084.0,2.2
MJM Factory,1,0,473.0,4.2
Maan Family Restaurant,1,0,210.0,2.1
Maalwa Ki Daal Bati,1,1279,1279.0,2.4
Maa Vaishnodevi Bhojanalaya,1,0,1537.0,1.9
Maa Sakti Chole Bhature,1,494,494.0,2.8
Maa Mangala Fast Food,1,2727,2727.0,2.6
Maa Ganga Foods,1,0,1170.0,3.7
Maa Durgama Restaurant,1,971,971.0,3.7
Maa Cold Coco & Fruit Salad,1,0,382.0,3.3
Maa Arora Namkeen,1,0,496.0,2.7
Maa Ambey Sweets,1,0,2561.0,5.0
MTB Cafe,1,1305,1305.0,3.1
MRK Tiffins,1,1135,1135.0,3.4
MRF Punjabi Food,1,0,450.0,1.6
MRB (Momo Roll Burger),1,0,654.0,3.5
MOB- The Revolution Lounge,1,0,2541.0,1.2
Bengal Sweets,1,0,2567.0,1.1
Madhuban Pan Shop,1,0,2975.0,3.3
Madhuban Masti Restaurant,1,597,597.0,4.8
Made In Punjab,1,0,300.0,1.1
Made In India - Radisson Blu,1,0,1534.0,1.1
Maddi Refreshment,1,0,942.0,2.7
Mad Tales,1,0,2755.0,3.7
Mad Over Burgers,1,0,2526.0,3.6
Mad House Grill,1,0,2149.0,2.9
Mad Fries,1,0,2358.0,2.2
Mad Fellas,1,0,2047.0,1.8
Mad About Food,1,0,1314.0,1.8
Machaan,1,0,1301.0,1.4
Macazzo,1,0,188.0,4.8
Mabruk - Sahara Star,1,0,2384.0,1.1
Mabho Cafe And Food,1,0,573.0,4.1
Maavadu.in,1,0,368.0,3.4
Madras Spicy,1,0,648.0,4.3
Madras Lassi Shop,1,0,1744.0,4.0
Madras Cafe,1,0,208.0,3.7
Madison & Pike,1,1267,1267.0,2.7
Madina Hotel,1,158,158.0,2.6
Madhushala Restaurant,1,0,2786.0,2.7
Madhushala House of Juices and Shakes,1,0,2313.0,4.4
Madhurima Veg,1,918,459.0,5.0
Madhurima Sweets,1,0,1103.0,3.5
Madhurima Aminabad,1,0,908.0,1.9
Madhuri Restaurant & Bar,1,0,733.0,4.4
Madhuram Sweets & Snacks,1,0,1275.0,3.5
Madhuram Restaurant,1,0,1921.0,1.1
Madhur Mishthan,1,0,1438.0,1.6
Madhur Food Plaza,1,0,1142.0,2.3
Madhumati Bar - Hotel Saurab,1,0,305.0,4.8
Mahadev Tadka Dhaba,1,997,997.0,3.1
Mahabodhi Tiffins,1,0,1037.0,4.5
Maha Laxmi Restaurant,1,0,683.0,1.8
Magnolia,1,0,2667.0,2.0
Magic Oven,1,0,1076.0,1.5
Magic Icecream by Sweet Magic,1,0,1036.0,4.4
Maggi point,1,0,2213.0,4.3
Maffy's - Pan Arabian Bistro,1,0,551.0,3.4
Madurai Saradha Mess,1,0,508.0,2.6
Madurai Pandian Mess,1,0,1378.0,4.8
Madurai Pandian,1,0,832.0,2.8
Madurai Meenakshi Mess,1,0,988.0,3.6
Madurai Kumar Mess,1,214,214.0,4.2
Madurai Jigarthanda,1,0,1931.0,1.5
Madurai Aasai Sweets & Snacks,1,1151,1151.0,3.2
Madrasi Biryani,1,0,301.0,4.0
Beekays,1,0,2510.0,2.8
Bedweiser Cafe,1,1350,1350.0,2.5
Bedi Bakers,1,941,941.0,4.9
Bebash Chinese Momos,1,0,675.0,2.0
Beans n Bites,1,0,1055.0,2.4
Beans and Roots,1,1604,1604.0,2.8
Bean Addiction Cafe,1,0,2656.0,3.8
